When,Vehicle,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan
01/01/1993,Trucks,3817,4246,25308,1062,652,312,662,8796,69,4681,1011
01/01/1993,"Total, new motor vehicles",7818,9161,68290,2258,1768,843,2167,26448,217,15630,1980
02/01/1993,"Total, new motor vehicles",7178,11015,68765,2250,1813,889,1891,24848,224,16864,1793
02/01/1993,Trucks,3865,5002,26317,1128,709,320,650,8892,86,4715,950
02/01/1993,Passenger cars,3313,6013,42448,1122,1104,569,1241,15956,138,12149,843
03/01/1993,Passenger cars,5602,7530,71330,1632,2138,1270,2062,27718,235,21940,1203
03/01/1993,Trucks,5998,6662,42190,1564,1337,509,1122,14957,119,8365,1557
03/01/1993,"Total, new motor vehicles",11600,14192,113520,3196,3475,1779,3184,42675,354,30305,2760
04/01/1993,"Total, new motor vehicles",12468,12930,123786,3513,3651,2591,3974,46517,500,34947,2695
04/01/1993,Trucks,6446,6421,45206,1668,1255,699,1301,16588,185,9192,1451
04/01/1993,Passenger cars,6022,6509,78580,1845,2396,1892,2673,29929,315,25755,1244
05/01/1993,Passenger cars,6100,7971,82628,1927,2334,1663,3006,32033,369,25983,1242
05/01/1993,Trucks,6542,6693,45776,1529,1355,652,1088,16503,109,9854,1451
05/01/1993,"Total, new motor vehicles",12642,14664,128404,3456,3689,2315,4094,48536,478,35837,2693
06/01/1993,"Total, new motor vehicles",12410,15301,119001,3136,3275,2234,3938,44577,505,30822,2803
06/01/1993,Trucks,6382,7022,44856,1605,1138,767,1170,16136,145,8916,1575
06/01/1993,Passenger cars,6028,8279,74145,1531,2137,1467,2768,28441,360,21906,1228
07/01/1993,Passenger cars,4273,7983,67877,1623,1747,1501,2625,24788,341,21877,1119
07/01/1993,Trucks,5521,6195,40056,1295,1043,675,983,14178,127,8630,1409
07/01/1993,"Total, new motor vehicles",9794,14178,107933,2918,2790,2176,3608,38966,468,30507,2528
08/01/1993,"Total, new motor vehicles",8566,11904,96017,2671,2369,1869,2992,36241,367,26874,2164
08/01/1993,Trucks,4496,5386,33747,1149,880,561,910,12550,108,6662,1045
08/01/1993,Passenger cars,4070,6518,62270,1522,1489,1308,2082,23691,259,20212,1119
09/01/1993,Passenger cars,4004,5873,59331,1546,1521,1043,1810,23685,242,18487,1120
09/01/1993,Trucks,4970,5404,35501,1539,916,524,856,13063,116,6934,1179
09/01/1993,"Total, new motor vehicles",8974,11277,94832,3085,2437,1567,2666,36748,358,25421,2299
10/01/1993,"Total, new motor vehicles",10309,11048,95386,2838,2505,1318,2432,38255,340,23908,2433
10/01/1993,Trucks,5793,5377,37522,1328,1033,510,845,14192,144,6956,1344
10/01/1993,Passenger cars,4516,5671,57864,1510,1472,808,1587,24063,196,16952,1089
11/01/1993,Passenger cars,4340,5317,54636,1344,1291,666,1359,25111,203,14086,919
11/01/1993,Trucks,6183,5919,40029,1444,1146,465,949,14848,170,7464,1441
11/01/1993,"Total, new motor vehicles",10523,11236,94665,2788,2437,1131,2308,39959,373,21550,2360
12/01/1993,"Total, new motor vehicles",10570,10880,82335,2587,2026,832,2174,33624,265,17033,2344
12/01/1993,Trucks,6897,5612,37377,1501,1076,392,954,13293,131,5986,1535
12/01/1993,Passenger cars,3673,5268,44958,1086,950,440,1220,20331,134,11047,809
01/01/1994,Passenger cars,3320,6108,45962,1153,1032,601,1465,19152,157,12129,845
01/01/1994,Trucks,4531,5132,30566,1218,891,431,812,10843,99,5421,1188
01/01/1994,"Total, new motor vehicles",7851,11240,76528,2371,1923,1032,2277,29995,256,17550,2033
02/01/1994,"Total, new motor vehicles",7989,11138,81981,2527,2169,1208,2268,32407,281,20019,1975
02/01/1994,Trucks,4509,5006,32254,1216,878,382,882,12236,110,5946,1089
02/01/1994,Passenger cars,3480,6132,49727,1311,1291,826,1386,20171,171,14073,886
03/01/1994,Passenger cars,5530,7743,74832,1650,1835,1433,2498,29831,295,22731,1286
03/01/1994,Trucks,7182,7199,48831,1834,1367,704,1335,17706,171,9548,1785
03/01/1994,"Total, new motor vehicles",12712,14942,123663,3484,3202,2137,3833,47537,466,32279,3071
04/01/1994,"Total, new motor vehicles",12156,13631,125672,3463,3460,2382,3810,48472,517,34663,3118
04/01/1994,Trucks,6813,6591,48450,1760,1322,779,1286,18059,180,9911,1749
04/01/1994,Passenger cars,5343,7040,77222,1703,2138,1603,2524,30413,337,24752,1369
05/01/1994,Passenger cars,6088,8056,83448,1891,2190,1641,2804,32567,475,26433,1303
05/01/1994,Trucks,7399,7490,52004,1843,1417,823,1220,19174,192,10829,1617
05/01/1994,"Total, new motor vehicles",13487,15546,135452,3734,3607,2464,4024,51741,667,37262,2920
06/01/1994,"Total, new motor vehicles",14191,17091,134896,3830,3421,2539,3847,52943,534,33112,3388
06/01/1994,Trucks,7911,8046,54345,1856,1432,871,1284,20438,196,10435,1876
06/01/1994,Passenger cars,6280,9045,80551,1974,1989,1668,2563,32505,338,22677,1512
07/01/1994,Passenger cars,3886,7320,61763,1341,1613,1249,2152,22765,297,19943,1197
07/01/1994,Trucks,5706,6349,40659,1422,1011,640,1084,14488,141,8396,1422
07/01/1994,"Total, new motor vehicles",9592,13669,102422,2763,2624,1889,3236,37253,438,28339,2619
08/01/1994,"Total, new motor vehicles",8799,12007,93723,2462,2332,1705,2677,35625,319,25602,2195
08/01/1994,Trucks,5179,5897,36960,1181,963,595,977,13800,118,7065,1185
08/01/1994,Passenger cars,3620,6110,56763,1281,1369,1110,1700,21825,201,18537,1010
09/01/1994,Passenger cars,4203,5974,58508,1604,1324,882,1710,24001,211,17429,1170
09/01/1994,Trucks,6308,6571,41572,1586,937,608,932,15123,128,7822,1557
09/01/1994,"Total, new motor vehicles",10511,12545,100080,3190,2261,1490,2642,39124,339,25251,2727
10/01/1994,"Total, new motor vehicles",11717,11956,103460,3218,2464,1310,2734,42311,371,24245,3134
10/01/1994,Trucks,7359,6429,44970,1601,1123,586,1185,16442,162,8192,1891
10/01/1994,Passenger cars,4358,5527,58490,1617,1341,724,1549,25869,209,16053,1243
11/01/1994,Passenger cars,3980,5333,54074,1398,1139,643,1449,24065,167,14825,1075
11/01/1994,Trucks,6942,6099,43123,1582,1157,592,1093,16054,134,7834,1636
11/01/1994,"Total, new motor vehicles",10922,11432,97197,2980,2296,1235,2542,40119,301,22659,2711
12/01/1994,"Total, new motor vehicles",10290,10769,84982,2725,2020,834,2267,34893,275,18443,2466
12/01/1994,Trucks,6517,5423,37656,1616,1046,400,1007,13625,130,6273,1619
12/01/1994,Passenger cars,3773,5346,47326,1109,974,434,1260,21268,145,12170,847
01/01/1995,Passenger cars,3454,5569,42070,975,793,497,1069,16839,119,11959,796
01/01/1995,Trucks,5000,5061,32651,1291,818,318,836,12193,107,5720,1307
01/01/1995,"Total, new motor vehicles",8454,10630,74721,2266,1611,815,1905,29032,226,17679,2103
02/01/1995,"Total, new motor vehicles",9088,11215,76964,2368,1961,921,1992,30005,233,17178,2003
02/01/1995,Trucks,5050,5176,33182,1229,915,391,768,12495,119,5851,1188
02/01/1995,Passenger cars,4038,6039,43782,1139,1046,530,1224,17510,114,11327,815
03/01/1995,Passenger cars,4590,7130,62427,1596,1543,1152,2003,24562,194,18589,1068
03/01/1995,Trucks,6907,6912,47403,1757,1279,647,1151,18025,137,8858,1730
03/01/1995,"Total, new motor vehicles",11497,14042,109830,3353,2822,1799,3154,42587,331,27447,2798
04/01/1995,"Total, new motor vehicles",10121,11780,102986,3154,2854,1781,3069,38803,341,28197,2886
04/01/1995,Trucks,5944,5751,41817,1672,1125,576,1018,15258,125,8654,1694
04/01/1995,Passenger cars,4177,6029,61169,1482,1729,1205,2051,23545,216,19543,1192
05/01/1995,Passenger cars,5825,7073,74171,1777,2081,1436,2596,28631,347,23201,1204
05/01/1995,Trucks,7186,7088,51210,1872,1493,789,1281,19265,148,10525,1563
05/01/1995,"Total, new motor vehicles",13011,14161,125381,3649,3574,2225,3877,47896,495,33726,2767
06/01/1995,"Total, new motor vehicles",13705,15402,122535,3591,3298,1848,3659,47544,581,29787,3120
06/01/1995,Trucks,7169,7070,49440,1738,1460,678,1216,18940,197,9188,1784
06/01/1995,Passenger cars,6536,8332,73095,1853,1838,1170,2443,28604,384,20599,1336
07/01/1995,Passenger cars,3648,6549,55377,1246,1545,1076,1765,19879,280,18474,915
07/01/1995,Trucks,5153,5909,37664,1409,974,662,932,13887,133,7304,1301
07/01/1995,"Total, new motor vehicles",8801,12458,93041,2655,2519,1738,2697,33766,413,25778,2216
08/01/1995,"Total, new motor vehicles",9185,11960,98953,2931,2377,1772,2657,37903,371,27172,2625
08/01/1995,Trucks,5424,6045,40346,1461,997,652,950,14909,126,8337,1445
08/01/1995,Passenger cars,3761,5915,58607,1470,1380,1120,1707,22994,245,18835,1180
09/01/1995,Passenger cars,3858,5581,57270,1663,1521,833,1594,24177,212,16691,1140
09/01/1995,Trucks,6054,6073,43081,1560,1100,515,1067,15836,144,9085,1647
09/01/1995,"Total, new motor vehicles",9912,11654,100351,3223,2621,1348,2661,40013,356,25776,2787
10/01/1995,"Total, new motor vehicles",9867,11330,94070,3200,2318,1107,2424,37976,317,22634,2897
10/01/1995,Trucks,5981,6001,41498,1736,1058,468,1028,15370,128,7970,1758
10/01/1995,Passenger cars,3886,5329,52572,1464,1260,639,1396,22606,189,14664,1139
11/01/1995,Passenger cars,3525,5208,48061,1067,1194,520,1272,21623,181,12642,829
11/01/1995,Trucks,5893,5485,39829,1514,906,457,888,15216,128,7765,1577
11/01/1995,"Total, new motor vehicles",9418,10693,87890,2581,2100,977,2160,36839,309,20407,2406
12/01/1995,"Total, new motor vehicles",9185,12744,79813,2643,2043,781,2070,30402,250,17385,2310
12/01/1995,Trucks,6036,6494,38224,1579,1083,395,914,13422,117,6568,1616
12/01/1995,Passenger cars,3149,6250,41589,1064,960,386,1156,16980,133,10817,694
01/01/1996,Passenger cars,3430,4149,40051,1044,901,373,1159,16491,120,11561,823
01/01/1996,Trucks,5186,4547,33714,1585,979,370,867,12382,99,6279,1420
01/01/1996,"Total, new motor vehicles",8616,8696,73765,2629,1880,743,2026,28873,219,17840,2243
02/01/1996,"Total, new motor vehicles",9411,11747,81180,2608,2119,901,2289,29888,213,19560,2444
02/01/1996,Trucks,5761,5307,36276,1530,1050,388,793,12971,107,6807,1562
02/01/1996,Passenger cars,3650,6440,44904,1078,1069,513,1496,16917,106,12753,882
03/01/1996,Passenger cars,3993,6536,55415,1394,1543,889,1829,19884,182,18033,1132
03/01/1996,Trucks,8002,7035,49955,2275,1338,573,1172,17316,144,9937,2163
03/01/1996,"Total, new motor vehicles",11995,13571,105370,3669,2881,1462,3001,37200,326,27970,3295
04/01/1996,"Total, new motor vehicles",10645,11189,104783,3512,2895,1818,3172,38881,448,29174,3049
04/01/1996,Trucks,6643,5953,47108,2014,1319,660,1354,17194,167,9975,1829
04/01/1996,Passenger cars,4002,5236,57675,1498,1576,1158,1818,21687,281,19199,1220
05/01/1996,Passenger cars,5421,7281,72850,1871,1915,1419,2540,28046,317,22687,1353
05/01/1996,Trucks,7604,7014,53139,2281,1464,673,1396,19448,170,11233,1856
05/01/1996,"Total, new motor vehicles",13025,14295,125989,4152,3379,2092,3936,47494,487,33920,3209
06/01/1996,"Total, new motor vehicles",14511,15023,122206,3881,3414,1904,3736,45403,460,30587,3287
06/01/1996,Trucks,8124,7235,51698,2118,1496,670,1198,18830,156,9860,2011
06/01/1996,Passenger cars,6387,7788,70508,1763,1918,1234,2538,26573,304,20727,1276
07/01/1996,Passenger cars,3358,6654,57613,1564,1383,883,2053,21406,299,18849,1164
07/01/1996,Trucks,6133,6182,42495,1866,1185,601,1005,15007,135,8649,1732
07/01/1996,"Total, new motor vehicles",9491,12836,100108,3430,2568,1484,3058,36413,434,27498,2896
08/01/1996,"Total, new motor vehicles",9449,11550,94134,3210,2153,1396,2478,35746,315,25220,2617
08/01/1996,Trucks,5881,5735,40663,1681,1030,544,929,15039,107,8150,1567
08/01/1996,Passenger cars,3568,5815,53471,1529,1123,852,1549,20707,208,17070,1050
09/01/1996,Passenger cars,3740,5551,53645,1441,1146,642,1430,22117,174,16357,1047
09/01/1996,Trucks,6272,5738,41631,1814,1011,481,985,15378,131,8121,1700
09/01/1996,"Total, new motor vehicles",10012,11289,95276,3255,2157,1123,2415,37495,305,24478,2747
10/01/1996,"Total, new motor vehicles",12310,11949,108552,3912,2526,1245,2656,43883,336,26272,3463
10/01/1996,Trucks,8033,6506,49153,2194,1221,530,1018,18558,148,8748,2197
10/01/1996,Passenger cars,4277,5443,59399,1718,1305,715,1638,25325,188,17524,1266
11/01/1996,Passenger cars,3621,4743,50552,1256,980,523,1336,22726,156,14204,1007
11/01/1996,Trucks,7907,5626,46775,2169,1044,461,1017,17803,125,8358,2265
11/01/1996,"Total, new motor vehicles",11528,10369,97327,3425,2024,984,2353,40529,281,22562,3272
12/01/1996,"Total, new motor vehicles",12769,11182,95867,3593,2292,1047,2214,38883,296,20260,3331
12/01/1996,Trucks,9014,6696,51181,2460,1232,496,1114,19296,153,8213,2507
12/01/1996,Passenger cars,3755,4486,44686,1133,1060,551,1100,19587,143,12047,824
01/01/1997,Passenger cars,3684,5854,43019,1082,761,550,1117,16537,134,12429,871
01/01/1997,Trucks,6397,5508,36983,1606,820,448,821,12826,105,6775,1677
01/01/1997,"Total, new motor vehicles",10081,11362,80002,2688,1581,998,1938,29363,239,19204,2548
02/01/1997,"Total, new motor vehicles",10985,12465,89210,2987,2083,1114,2234,33628,251,20983,2480
02/01/1997,Trucks,7193,6112,43147,1879,1043,451,1002,15889,136,7689,1753
02/01/1997,Passenger cars,3792,6353,46063,1108,1040,663,1232,17739,115,13294,727
03/01/1997,Passenger cars,4374,6907,63443,1561,1452,981,1955,25286,220,19537,1170
03/01/1997,Trucks,9736,8513,59833,2600,1649,895,1404,21477,190,10843,2526
03/01/1997,"Total, new motor vehicles",14110,15420,123276,4161,3101,1876,3359,46763,410,30380,3696
04/01/1997,"Total, new motor vehicles",14465,13523,135184,3844,4045,2291,4128,51303,432,37269,3884
04/01/1997,Trucks,9055,7142,59782,2330,1838,791,1573,22170,143,12298,2442
04/01/1997,Passenger cars,5410,6381,75402,1514,2207,1500,2555,29133,289,24971,1442
05/01/1997,Passenger cars,6602,7761,83810,2009,2298,1863,3129,31687,355,26691,1415
05/01/1997,Trucks,9807,8112,63943,2590,1969,993,1612,23555,198,12843,2264
05/01/1997,"Total, new motor vehicles",16409,15873,147753,4599,4267,2856,4741,55242,553,39534,3679
06/01/1997,"Total, new motor vehicles",15444,15986,136006,4267,3779,2159,4224,52455,555,33371,3766
06/01/1997,Trucks,9059,8211,59631,2484,1756,801,1588,22027,200,11113,2392
06/01/1997,Passenger cars,6385,7775,76375,1783,2023,1358,2636,30428,355,22258,1374
07/01/1997,Passenger cars,4067,6311,66045,1761,1509,1233,1978,25727,317,21810,1332
07/01/1997,Trucks,7742,7359,55051,2199,1710,976,1399,19693,217,11804,1952
07/01/1997,"Total, new motor vehicles",11809,13670,121096,3960,3219,2209,3377,45420,534,33614,3284
08/01/1997,"Total, new motor vehicles",12167,12476,111157,3737,2843,1827,2971,42527,412,29100,3097
08/01/1997,Trucks,7797,6547,50389,2111,1371,855,1227,18726,176,9660,1919
08/01/1997,Passenger cars,4370,5929,60768,1626,1472,972,1744,23801,236,19440,1178
09/01/1997,Passenger cars,4545,5301,59527,1516,1417,843,1581,24728,190,18176,1230
09/01/1997,Trucks,9004,6834,54189,2477,1437,759,1244,19645,156,10412,2221
09/01/1997,"Total, new motor vehicles",13549,12135,113716,3993,2854,1602,2825,44373,346,28588,3451
10/01/1997,"Total, new motor vehicles",15079,13006,118395,4387,2669,1423,2916,47015,321,27567,4012
10/01/1997,Trucks,10739,7594,60359,2800,1438,720,1366,21907,168,10904,2723
10/01/1997,Passenger cars,4340,5412,58036,1587,1231,703,1550,25108,153,16663,1289
11/01/1997,Passenger cars,4718,4836,52300,1374,1216,540,1316,22965,122,14164,1049
11/01/1997,Trucks,10724,7579,60085,2519,1432,619,1287,22647,170,10775,2333
11/01/1997,"Total, new motor vehicles",15442,12415,112385,3893,2648,1159,2603,45612,292,24939,3382
12/01/1997,"Total, new motor vehicles",18131,16095,136200,5046,3314,1471,3107,55722,372,27700,5242
12/01/1997,Trucks,13475,10277,82438,3762,2156,855,1782,32580,246,13159,4146
12/01/1997,Passenger cars,4656,5818,53762,1284,1158,616,1325,23142,126,14541,1096
01/01/1998,Passenger cars,3862,4769,35936,807,715,452,936,16446,77,7215,657
01/01/1998,Trucks,7349,5640,41473,1594,1163,482,1029,16143,105,6089,1879
01/01/1998,"Total, new motor vehicles",11211,10409,77409,2401,1878,934,1965,32589,182,13304,2536
02/01/1998,"Total, new motor vehicles",9270,10335,86860,2543,2152,1134,2288,33499,239,23437,1963
02/01/1998,Trucks,6212,5268,41393,1556,1028,471,951,15662,109,8787,1349
02/01/1998,Passenger cars,3058,5067,45467,987,1124,663,1337,17837,130,14650,614
03/01/1998,Passenger cars,5035,6086,68280,1355,1929,1086,2258,26649,223,22602,1057
03/01/1998,Trucks,9541,7985,63183,2228,1852,751,1506,23344,153,13653,2170
03/01/1998,"Total, new motor vehicles",14576,14071,131463,3583,3781,1837,3764,49993,376,36255,3227
04/01/1998,"Total, new motor vehicles",16063,12569,140547,4153,4090,2370,4359,53096,435,40085,3327
04/01/1998,Trucks,10465,6878,65531,2559,2013,932,1649,24880,167,13889,2099
04/01/1998,Passenger cars,5598,5691,75016,1594,2077,1438,2710,28216,268,26196,1228
05/01/1998,Passenger cars,6729,6871,83986,1778,2375,1776,3165,33110,358,26474,1350
05/01/1998,Trucks,11761,7688,74158,2770,2365,1330,2074,28471,200,15077,2422
05/01/1998,"Total, new motor vehicles",18490,14559,158144,4548,4740,3106,5239,61581,558,41551,3772
06/01/1998,"Total, new motor vehicles",16747,15423,152505,4418,4490,2400,4550,60659,641,39442,3735
06/01/1998,Trucks,10376,7987,69905,2571,2254,1058,1795,26901,288,14287,2388
06/01/1998,Passenger cars,6371,7436,82600,1847,2236,1342,2755,33758,353,25155,1347
07/01/1998,Passenger cars,4491,5029,64649,1397,1688,1284,2164,25862,288,21458,988
07/01/1998,Trucks,8218,6674,55900,1912,1577,924,1533,21434,197,11680,1751
07/01/1998,"Total, new motor vehicles",12709,11703,120549,3309,3265,2208,3697,47296,485,33138,2739
08/01/1998,"Total, new motor vehicles",11895,11444,110404,3329,2952,1756,3139,44492,376,28485,2536
08/01/1998,Trucks,7768,6387,50960,1949,1548,772,1318,19950,178,9597,1493
08/01/1998,Passenger cars,4127,5057,59444,1380,1404,984,1821,24542,198,18888,1043
09/01/1998,Passenger cars,4556,5217,63903,1554,1432,929,1710,27070,195,20028,1212
09/01/1998,Trucks,10313,7136,63049,2923,1573,915,1463,23825,184,12217,2500
09/01/1998,"Total, new motor vehicles",14869,12353,126952,4477,3005,1844,3173,50895,379,32245,3712
10/01/1998,"Total, new motor vehicles",12840,11221,109398,3472,2446,1439,2675,45441,320,26477,3067
10/01/1998,Trucks,8839,6760,55294,2207,1252,758,1248,21333,157,10627,2113
10/01/1998,Passenger cars,4001,4461,54104,1265,1194,681,1427,24108,163,15850,954
11/01/1998,Passenger cars,4291,4965,54693,1259,1181,580,1385,24545,153,15412,922
11/01/1998,Trucks,7970,6145,51747,2004,1303,643,1158,20931,113,9823,1657
11/01/1998,"Total, new motor vehicles",12261,11110,106440,3263,2484,1223,2543,45476,266,25235,2579
12/01/1998,"Total, new motor vehicles",12464,12300,108261,3562,2698,1221,2990,45511,299,24353,2863
12/01/1998,Trucks,8459,7020,55530,2386,1565,571,1493,22025,159,9879,1973
12/01/1998,Passenger cars,4005,5280,52731,1176,1133,650,1497,23486,140,14474,890
01/01/1999,Passenger cars,3927,4685,42297,1026,1032,553,1128,17992,117,11066,771
01/01/1999,Trucks,6541,5467,44493,1660,1070,465,961,18760,120,7863,1586
01/01/1999,"Total, new motor vehicles",10468,10152,86790,2686,2102,1018,2089,36752,237,18929,2357
02/01/1999,"Total, new motor vehicles",9698,11241,90913,2592,2351,1358,2466,36718,227,22400,1862
02/01/1999,Trucks,6212,5562,44110,1557,1108,579,1060,17883,107,8883,1159
02/01/1999,Passenger cars,3486,5679,46803,1035,1243,779,1406,18835,120,13517,703
03/01/1999,Passenger cars,5032,6634,72492,1484,1841,1323,2252,30140,240,22487,1059
03/01/1999,Trucks,10147,8443,72034,2553,2000,985,1615,28945,175,15068,2103
03/01/1999,"Total, new motor vehicles",15179,15077,144526,4037,3841,2308,3867,59085,415,37555,3162
04/01/1999,"Total, new motor vehicles",13519,14338,142870,3764,4158,2489,4417,57185,409,39549,3042
04/01/1999,Trucks,8214,7995,64890,2112,1972,1035,1652,25626,155,14204,1925
04/01/1999,Passenger cars,5305,6343,77980,1652,2186,1454,2765,31559,254,25345,1117
05/01/1999,Passenger cars,6456,6706,82366,1864,2442,1939,3279,33369,302,24736,1273
05/01/1999,Trucks,8941,8293,70735,2238,2304,1228,1796,28573,220,15339,1803
05/01/1999,"Total, new motor vehicles",15397,14999,153101,4102,4746,3167,5075,61942,522,40075,3076
06/01/1999,"Total, new motor vehicles",14992,15941,156553,4548,4598,2880,4943,65853,599,38881,3318
06/01/1999,Trucks,8737,8444,72671,2495,2293,1198,2028,30829,235,14385,2027
06/01/1999,Passenger cars,6255,7497,83882,2053,2305,1682,2915,35024,364,24496,1291
07/01/1999,Passenger cars,4625,5374,69033,1485,1882,1402,2255,29034,284,21643,1049
07/01/1999,Trucks,7599,6834,61014,2204,1782,1029,1673,24857,208,13044,1784
07/01/1999,"Total, new motor vehicles",12224,12208,130047,3689,3664,2431,3928,53891,492,34687,2833
08/01/1999,"Total, new motor vehicles",12033,11459,125410,3361,3463,2154,3573,53010,415,33230,2712
08/01/1999,Trucks,7687,6276,58469,1841,1755,937,1556,24447,197,12182,1591
08/01/1999,Passenger cars,4346,5183,66941,1520,1708,1217,2017,28563,218,21048,1121
09/01/1999,Passenger cars,4830,5597,69515,1718,1614,1215,2016,30150,230,20978,1167
09/01/1999,Trucks,9553,7807,66783,2437,1871,977,1704,27115,183,13170,1966
09/01/1999,"Total, new motor vehicles",14383,13404,136298,4155,3485,2192,3720,57265,413,34148,3133
10/01/1999,"Total, new motor vehicles",13189,11884,120347,3299,2936,1451,2998,52550,372,28689,2979
10/01/1999,Trucks,8585,6545,56543,1873,1511,682,1272,23701,185,10319,1870
10/01/1999,Passenger cars,4604,5339,63804,1426,1425,769,1726,28849,187,18370,1109
11/01/1999,Passenger cars,4698,5639,64035,1416,1499,849,1545,29349,178,17702,1160
11/01/1999,Trucks,9054,6521,58590,2000,1493,779,1416,24872,141,10454,1860
11/01/1999,"Total, new motor vehicles",13752,12160,122625,3416,2992,1628,2961,54221,319,28156,3020
12/01/1999,"Total, new motor vehicles",16004,14350,132561,3710,3513,1345,3337,56998,382,29641,3281
12/01/1999,Trucks,10381,7495,65259,2258,1814,659,1580,27203,203,11540,2126
12/01/1999,Passenger cars,5623,6855,67302,1452,1699,686,1757,29795,179,18101,1155
01/01/2000,Passenger cars,3665,5016,46026,968,1070,597,1236,20468,123,11986,897
01/01/2000,Trucks,7186,6301,47975,1649,1249,589,1169,19984,115,8222,1511
01/01/2000,"Total, new motor vehicles",10851,11317,94001,2617,2319,1186,2405,40452,238,20208,2408
02/01/2000,"Total, new motor vehicles",10699,12128,98810,2739,2679,1317,2758,41011,253,22963,2263
02/01/2000,Trucks,7072,6342,48315,1626,1343,619,1141,19815,122,8813,1422
02/01/2000,Passenger cars,3627,5786,50495,1113,1336,698,1617,21196,131,14150,841
03/01/2000,Passenger cars,5703,7031,83491,1712,2206,1474,2624,33829,182,27344,1386
03/01/2000,Trucks,10091,8444,72005,2458,2119,987,1781,29321,174,14818,1812
03/01/2000,"Total, new motor vehicles",15794,15475,155496,4170,4325,2461,4405,63150,356,42162,3198
04/01/2000,"Total, new motor vehicles",16570,15806,147619,3743,4016,2619,4920,57508,425,38688,3324
04/01/2000,Trucks,9808,7892,65098,2029,1786,899,1795,25206,170,13502,2011
04/01/2000,Passenger cars,6762,7914,82521,1714,2230,1720,3125,32302,255,25186,1313
05/01/2000,Passenger cars,7599,8114,93729,1838,2604,1606,3214,38627,354,28439,1334
05/01/2000,Trucks,11121,8908,73496,2267,2151,1105,1924,29124,267,14489,2140
05/01/2000,"Total, new motor vehicles",18720,17022,167225,4105,4755,2711,5138,67751,621,42928,3474
06/01/2000,"Total, new motor vehicles",16351,15438,160649,4018,4496,2822,5155,68676,717,39325,3651
06/01/2000,Trucks,10564,8521,76518,2279,2294,1150,1969,32679,292,14457,2313
06/01/2000,Passenger cars,5787,6917,84131,1739,2202,1672,3186,35997,425,24868,1338
07/01/2000,Passenger cars,4704,6215,69409,1724,1697,1266,2010,29240,223,21091,1239
07/01/2000,Trucks,8494,7038,59551,1920,1489,887,1580,24092,209,12064,1778
07/01/2000,"Total, new motor vehicles",13198,13253,128960,3644,3186,2153,3590,53332,432,33155,3017
08/01/2000,"Total, new motor vehicles",14316,13573,141733,3770,3471,2400,3634,59790,417,37057,3305
08/01/2000,Trucks,8851,7005,63174,2104,1638,1010,1521,26393,177,12551,1924
08/01/2000,Passenger cars,5465,6568,78559,1666,1833,1390,2113,33397,240,24506,1381
09/01/2000,Passenger cars,5758,6414,76175,1928,1786,1140,1991,33329,245,22178,1406
09/01/2000,Trucks,10444,7831,70186,2362,1743,946,1544,29267,210,13712,2127
09/01/2000,"Total, new motor vehicles",16202,14245,146361,4290,3529,2086,3535,62596,455,35890,3533
10/01/2000,"Total, new motor vehicles",13526,12134,112936,3204,2510,1402,2798,46720,336,27550,2756
10/01/2000,Trucks,8588,6348,50185,1679,1131,554,1073,19457,172,9563,1620
10/01/2000,Passenger cars,4938,5786,62751,1525,1379,848,1725,27263,164,17987,1136
11/01/2000,Passenger cars,4936,6002,63661,1376,1483,767,1527,29154,185,17215,1016
11/01/2000,Trucks,8839,6731,53948,1664,1371,696,1238,22037,135,9516,1721
11/01/2000,"Total, new motor vehicles",13775,12733,117609,3040,2854,1463,2765,51191,320,26731,2737
12/01/2000,"Total, new motor vehicles",15544,14646,116162,3326,2650,1239,3049,48643,332,23717,3016
12/01/2000,Trucks,9965,7738,57939,2004,1371,602,1412,23446,159,9214,2028
12/01/2000,Passenger cars,5579,6908,58223,1322,1279,637,1637,25197,173,14503,988
01/01/2001,Passenger cars,4263,5005,48782,1106,983,571,1236,22022,116,12579,901
01/01/2001,Trucks,8102,5595,48009,1703,1104,492,1206,19351,137,8667,1652
01/01/2001,"Total, new motor vehicles",12365,10600,96791,2809,2087,1063,2442,41373,253,21246,2553
02/01/2001,"Total, new motor vehicles",10232,10713,89159,2298,2008,1063,2213,36165,187,22177,2103
02/01/2001,Trucks,6628,5701,43459,1448,1016,504,1080,16843,95,8796,1348
02/01/2001,Passenger cars,3604,5012,45700,850,992,559,1133,19322,92,13381,755
03/01/2001,Passenger cars,5653,7118,75779,1512,1846,1379,2152,30114,199,24485,1321
03/01/2001,Trucks,10928,8456,67410,2172,1679,944,1749,25588,140,13721,2033
03/01/2001,"Total, new motor vehicles",16581,15574,143189,3684,3525,2323,3901,55702,339,38206,3354
04/01/2001,"Total, new motor vehicles",17137,15568,150179,4017,4111,2491,4555,57144,421,41353,3382
04/01/2001,Trucks,10425,8299,67126,2419,1835,952,1736,25050,161,14183,2066
04/01/2001,Passenger cars,6712,7269,83053,1598,2276,1539,2819,32094,260,27170,1316
05/01/2001,Passenger cars,8436,9436,99699,2137,2629,2030,3966,37972,325,31121,1647
05/01/2001,Trucks,10752,8547,69359,2279,1954,1210,1716,26780,224,13901,1996
