REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2000,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,55.9,,,,1
2001,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,56.6,,,,1
2002,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,58.5,,,,1
2003,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.1,,,,1
2004,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.1,,,,1
2005,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,59.9,,,,1
2006,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60,,,,1
2007,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,61,,,,1
2008,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.8,,,,1
2009,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.8,,,,1
2010,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.9,,,,1
2011,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.7,,,,1
2012,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.7,,,,1
2013,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.9,,,,1
2014,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.7,,,,1
2015,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.7,,,,1
2016,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.7,,,,1
2017,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.9,,,,1
2018,Quebec,2016A000224,Participation rate,Females,15 years and over,Percentage,242,units,0,v2464815,6.9.3.1,60.8,,,,1
1976,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,53.7,,,,1
1977,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,53.1,,,,1
1978,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,53.4,,,,1
1979,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,54.7,,,,1
1980,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,55.3,,,,1
1981,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,55.4,,,,1
1982,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,51.9,,,,1
1983,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,52.4,,,,1
1984,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,53.6,,,,1
1985,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,54.8,,,,1
1986,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,56,,,,1
1987,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,57.1,,,,1
1988,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,57.7,,,,1
1989,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,58,,,,1
1990,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,57.5,,,,1
1991,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,55.9,,,,1
1992,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,54.6,,,,1
1993,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,54,,,,1
1994,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,54.8,,,,1
1995,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,55.1,,,,1
1996,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,54.6,,,,1
1997,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,55,,,,1
1998,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,56.1,,,,1
1999,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,56.9,,,,1
2000,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,57.8,,,,1
2001,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,58,,,,1
2002,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,59.5,,,,1
2003,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.1,,,,1
2004,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.3,,,,1
2005,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.2,,,,1
2006,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.1,,,,1
2007,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.9,,,,1
2008,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.8,,,,1
2009,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,59.6,,,,1
2010,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.1,,,,1
2011,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,59.9,,,,1
2012,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,59.8,,,,1
2013,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.1,,,,1
2014,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,59.7,,,,1
2015,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,59.9,,,,1
2016,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60,,,,1
2017,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,60.9,,,,1
2018,Quebec,2016A000224,Employment rate,Both sexes,15 years and over,Percentage,242,units,0,v2464416,6.10.1.1,61,,,,1
1976,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,70.5,,,,1
1977,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,68.9,,,,1
1978,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,68.4,,,,1
1979,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,69.7,,,,1
1980,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,69.8,,,,1
1981,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,68.9,,,,1
1982,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64,,,,1
1983,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64,,,,1
1984,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,65.1,,,,1
1985,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,65.7,,,,1
1986,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,66.8,,,,1
1987,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,68,,,,1
1988,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,68.5,,,,1
1989,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,68,,,,1
1990,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,67,,,,1
1991,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.1,,,,1
1992,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,62.3,,,,1
1993,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,61.4,,,,1
1994,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,62.3,,,,1
1995,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,62.4,,,,1
1996,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,61.7,,,,1
1997,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,61.9,,,,1
1998,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.1,,,,1
1999,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.8,,,,1
2000,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.5,,,,1
2001,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.4,,,,1
2002,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,65.6,,,,1
2003,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,65.3,,,,1
2004,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,65.3,,,,1
2005,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,65,,,,1
2006,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.9,,,,1
2007,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.8,,,,1
2008,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.7,,,,1
2009,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,62.7,,,,1
2010,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.6,,,,1
2011,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.6,,,,1
2012,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.2,,,,1
2013,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.5,,,,1
2014,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,62.6,,,,1
2015,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63.1,,,,1
2016,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,63,,,,1
2017,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.5,,,,1
2018,Quebec,2016A000224,Employment rate,Males,15 years and over,Percentage,242,units,0,v2464626,6.10.2.1,64.3,,,,1
1976,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,37.4,,,,1
1977,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,37.9,,,,1
1978,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,39,,,,1
1979,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,40.2,,,,1
1980,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,41.3,,,,1
1981,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,42.4,,,,1
1982,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,40.4,,,,1
1983,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,41.4,,,,1
1984,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,42.6,,,,1
1985,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,44.5,,,,1
1986,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,45.7,,,,1
1987,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,46.8,,,,1
1988,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,47.4,,,,1
1989,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,48.6,,,,1
1990,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,48.6,,,,1
1991,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,48.1,,,,1
1992,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,47.3,,,,1
1993,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,47,,,,1
1994,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,47.5,,,,1
1995,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,48.1,,,,1
1996,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,47.8,,,,1
1997,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,48.4,,,,1
1998,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,49.4,,,,1
1999,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,50.3,,,,1
2000,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,51.3,,,,1
2001,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,51.8,,,,1
2002,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,53.7,,,,1
2003,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,55,,,,1
2004,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,55.4,,,,1
2005,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,55.5,,,,1
2006,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,55.5,,,,1
2007,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,57.1,,,,1
2008,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,57.1,,,,1
2009,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.6,,,,1
2010,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.7,,,,1
2011,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.4,,,,1
2012,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.5,,,,1
2013,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.8,,,,1
2014,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.8,,,,1
2015,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,56.7,,,,1
2016,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,57,,,,1
2017,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,57.4,,,,1
2018,Quebec,2016A000224,Employment rate,Females,15 years and over,Percentage,242,units,0,v2464836,6.10.3.1,57.8,,,,1
1976,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.1,,,,1
1977,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.9,,,,1
1978,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,7.2,,,,1
1979,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.6,,,,1
1980,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.9,,,,1
1981,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.6,,,,1
1982,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,9.8,,,,1
1983,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,10.4,,,,1
1984,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,9,,,,1
1985,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,7.9,,,,1
1986,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,7,,,,1
1987,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.1,,,,1
1988,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,5,,,,1
1989,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,5,,,,1
1990,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,6.2,,,,1
1991,Ontario,2016A000235,Unemployment rate,Both sexes,15 years and over,Percentage,242,units,0,v2465004,7.8.1.1,9.5,,,,1
